진료과,병원명,주소,평점,의사,온라인 예약 여부,의사 평점,리뷰수,병원링크,평점구간
내과,인선소아과의원,서울특별시 성북구 돌곶이로 47 (석관동),9.3,['인선소아과의원 원장'],False,['9.3'],5,https://www.modoodoc.com/hospital/10882/%EC%9D%B8%EC%84%A0%EC%86%8C%EC%95%84%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC/?#HospitalHiraPriceSection,"[9.0, 9.5)"
내과,김장욱가정의학과의원,"서울특별시 성북구 종암로24가길 53 203호 (종암동, 에스케이상가)",10.0,['김장욱가정의학과의원 원장'],False,['10.0'],1,https://www.modoodoc.com/hospital/5433/%EA%B9%80%EC%9E%A5%EC%9A%B1%EA%B0%80%EC%A0%95%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,
내과,봄빛서울의원,"서울특별시 성북구 북악산로 844 상가동 303호 (돈암동, 브라운스톤)",9.8,['봄빛서울의원 원장'],False,['9.8'],7,https://www.modoodoc.com/hospital/7339/%EB%B4%84%EB%B9%9B%EC%84%9C%EC%9A%B8%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC/?#HospitalHiraPriceSection,"[9.5, 10.0)"
내과,이라소아과의원,"서울특별시 성북구 보문로 183 2층 (삼선동4가, 논현빌딩)",9.0,['이라'],False,['9.0'],9,https://www.modoodoc.com/hospital/10585/%EC%9D%B4%EB%9D%BC%EC%86%8C%EC%95%84%EC%B2%AD%EC%86%8C%EB%85%84%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[9.0, 9.5)"
내과,이솜이비인후과의원,서울 성북구 아리랑로 9,9.1,['이승은'],False,['9.1'],39,https://www.modoodoc.com/hospital/66729/%EC%9D%B4%EC%86%9C%EC%9D%B4%EB%B9%84%EC%9D%B8%ED%9B%84%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[9.0, 9.5)"
내과,성북성심신경과의원,서울특별시 성북구 동소문로 181 (돈암동),7.7,['성북성심신경과의원 원장'],False,['7.7'],27,https://www.modoodoc.com/hospital/8262/%EC%84%B1%EB%B6%81%EC%84%B1%EC%8B%AC%EC%8B%A0%EA%B2%BD%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC-%EB%8F%88%EC%95%94%EB%8F%99,"[7.5, 8.0)"
내과,보문제일의원,"서울특별시 성북구 보문로 94 (보문동4가, 화성빌딩)",6.8,['보문제일의원 원장'],False,['6.8'],6,https://www.modoodoc.com/hospital/7295/%EB%B3%B4%EB%AC%B8%EC%A0%9C%EC%9D%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[6.5, 7.0)"
내과,월곡연세가정의학과의원,서울특별시 성북구 오패산로 57 지상2층 (하월곡동),8.9,['월곡연세가정의학과의원 원장'],False,['8.9'],5,https://www.modoodoc.com/hospital/10243/%EC%9B%94%EA%B3%A1%EC%97%B0%EC%84%B8%EA%B0%80%EC%A0%95%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[8.5, 9.0)"
내과,아산드림의원,"서울특별시 성북구 월계로40길 7 306~314호 (장위동, 센트럴타운상가)",8.7,['아산드림의원 원장'],False,['8.7'],3,https://www.modoodoc.com/hospital/8864/%EC%95%84%EC%82%B0%EB%93%9C%EB%A6%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[8.5, 9.0)"
내과,의료법인유라의료재단 온누리요양병원,"서울특별시 성북구 화랑로 271, (장위동)",0.0,['의료법인유라의료재단 온누리요양병원 원장'],False,['0.0'],0,https://www.modoodoc.com/hospital/82830/%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%EC%9C%A0%EB%9D%BC%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8-%EC%98%A8%EB%88%84%EB%A6%AC%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90-%EC%84%9C%EC%9A%B8-%EC%9E%A5%EC%9C%84%EB%8F%99,"[0.0, 0.5)"
내과,클레오의원,서울특별시 성북구 도봉로 29 지상3층 (길음동),0.0,['클레오의원 원장'],False,['0.0'],0,https://www.modoodoc.com/hospital/11919/%ED%81%B4%EB%A0%88%EC%98%A4%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[0.0, 0.5)"
내과,동제의원,서울특별시 성북구 동소문로 109-3 (동선동4가),10.0,['동제의원 원장'],False,['10.0'],2,https://www.modoodoc.com/hospital/6097/%EB%8F%99%EC%A0%9C%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC/?#HospitalHiraPriceSection,
내과,김선영소아과의원,"서울특별시 성북구 동소문로 190 202호 (돈암동, 중앙빌딩)",9.3,['김선영소아과의원 원장'],False,['9.3'],8,https://www.modoodoc.com/hospital/5270/%EA%B9%80%EC%84%A0%EC%98%81%EC%86%8C%EC%95%84%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[9.0, 9.5)"
내과,온누리산부인과의원,서울특별시 성북구 오패산로 10 (하월곡동),8.2,['온누리산부인과의원 원장'],False,['8.2'],10,https://www.modoodoc.com/hospital/10046/%EC%98%A8%EB%88%84%EB%A6%AC%EC%82%B0%EB%B6%80%EC%9D%B8%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC-%ED%95%98%EC%9B%94%EA%B3%A1%EB%8F%99,"[8.0, 8.5)"
내과,용가정의학과의원,서울특별시 성북구 오패산로 16 2층 (하월곡동),7.3,['용가정의학과의원 원장'],False,['7.3'],2,https://www.modoodoc.com/hospital/10078/%EC%9A%A9%EA%B0%80%EC%A0%95%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[7.0, 7.5)"
내과,루시나산부인과,"서울특별시 성북구 보문로 180 (삼선동4가, 지하1층, 지상2,3,4,8,9,10층)",8.6,"['김창훈', '김명미', '김영인']",False,"['8.5', '10.0', '0.0']",25,https://www.modoodoc.com/hospital/6297/%EB%A3%A8%EC%8B%9C%EB%82%98%EC%82%B0%EB%B6%80%EC%9D%B8%EA%B3%BC-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC-%EC%82%BC%EC%84%A0%EB%8F%994%EA%B0%80/?#HospitalHiraPriceSection,"[8.5, 9.0)"
내과,세연온마음의원,서울특별시 성북구 동소문로 127-1 2층 (동선동4가),0.0,['세연온마음의원 원장'],False,['0.0'],0,https://www.modoodoc.com/hospital/8333/%EC%84%B8%EC%97%B0%EC%98%A8%EB%A7%88%EC%9D%8C%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[0.0, 0.5)"
내과,성심플러스내과의원,"서울특별시 성북구 돌곶이로 191, 2층 (장위동)",0.0,['성심플러스내과의원 원장'],False,['0.0'],0,https://www.modoodoc.com/hospital/79964/%EC%84%B1%EC%8B%AC%ED%94%8C%EB%9F%AC%EC%8A%A4%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%EC%9E%A5%EC%9C%84%EB%8F%99,"[0.0, 0.5)"
내과,오라쁘띠의원,"서울특별시 성북구 아리랑로18, 상목빌딩3층",9.0,['손성민'],False,['9.0'],16,https://www.modoodoc.com/hospital/9980/%EC%98%A4%EB%9D%BC%EC%81%98%EB%9D%A0%ED%99%94%EC%9D%B4%ED%8A%B8%EB%8B%9D%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%EB%8F%99%EC%84%A0%EB%8F%995%EA%B0%80,"[9.0, 9.5)"
내과,삼성연합의원,서울특별시 성북구 삼선교로 14 2층 (삼선동1가),8.3,['삼성연합의원 원장'],False,['8.3'],2,https://www.modoodoc.com/hospital/7546/%EC%82%BC%EC%84%B1%EC%97%B0%ED%95%A9%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[8.0, 8.5)"
내과,김윤호서울외과의원,서울특별시 성북구 동소문로 125 3층 (동선동4가),8.5,['김윤호서울외과의원 원장'],False,['8.5'],23,https://www.modoodoc.com/hospital/5405/%EA%B9%80%EC%9C%A4%ED%98%B8%EC%84%9C%EC%9A%B8%EC%99%B8%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC-%EB%8F%99%EC%84%A0%EB%8F%994%EA%B0%80,"[8.5, 9.0)"
내과,김백선내과의원,서울특별시 성북구 길음로 2 지상2층 (길음동),7.9,['김백선내과의원 원장'],False,['7.9'],8,https://www.modoodoc.com/hospital/5249/%EA%B9%80%EB%B0%B1%EC%84%A0%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[7.5, 8.0)"
내과,365봄이비인후과의원,"서울특별시 성북구 길음로 33 A동상가동 지하1층 1호,2-1호 (길음동, 길음뉴타운8단지아파트)",8.0,['365봄이비인후과의원 원장'],False,['8.0'],11,https://www.modoodoc.com/hospital/4511/365%EB%B4%84%EC%9D%B4%EB%B9%84%EC%9D%B8%ED%9B%84%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[8.0, 8.5)"
내과,열린산부인과,"서울특별시 성북구 정릉로36길 28-5 (정릉동, 정릉로306(1층))",8.9,"['김대영', '김수경', '김정선']",False,"['8.7', '9.4', '8.1']",32,https://www.modoodoc.com/hospital/9844/%EC%97%B4%EB%A6%B0%EC%82%B0%EB%B6%80%EC%9D%B8%EA%B3%BC-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC-%EC%A0%95%EB%A6%89%EB%8F%99/?#HospitalHiraPriceSection,"[8.5, 9.0)"
내과,박규호내과의원,서울특별시 성북구 돌곶이로 60 지상2층 (석관동),8.4,['박규호내과의원 원장'],False,['8.4'],7,https://www.modoodoc.com/hospital/6980/%EB%B0%95%EA%B7%9C%ED%98%B8%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC/?#HospitalHiraPriceSection,"[8.0, 8.5)"
내과,윤홍선내과의원,"서울특별시 성북구 동소문로 10 4층 가호 (동소문동2가, 카프리빌딩)",8.9,['윤홍선'],False,['8.9'],31,https://www.modoodoc.com/hospital/10453/%EC%9C%A4%ED%99%8D%EC%84%A0%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC/?#HospitalHiraPriceSection,"[8.5, 9.0)"
내과,성신의원,서울특별시 성북구 숭인로 16 (길음동),9.1,['성신의원 원장'],False,['9.1'],3,https://www.modoodoc.com/hospital/8284/%EC%84%B1%EC%8B%A0%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[9.0, 9.5)"
내과,동서요양병원,"서울특별시 성북구 동소문로 306, (하월곡동)",0.0,['동서요양병원 원장'],False,['0.0'],0,https://www.modoodoc.com/hospital/82204/%EB%8F%99%EC%84%9C%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90-%EC%84%9C%EC%9A%B8-%ED%95%98%EC%9B%94%EA%B3%A1%EB%8F%99,"[0.0, 0.5)"
내과,오이비인후과의원,서울특별시 성북구 보국문로 43 2층 (정릉동),8.2,['오영철'],False,['8.2'],13,https://www.modoodoc.com/hospital/10021/%EC%98%A4%EC%9D%B4%EB%B9%84%EC%9D%B8%ED%9B%84%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[8.0, 8.5)"
내과,우리들이비인후과의원,서울특별시 성북구 월계로 52 (하월곡동),7.4,['우리들이비인후과의원 원장'],False,['7.4'],16,https://www.modoodoc.com/hospital/10133/%EC%9A%B0%EB%A6%AC%EB%93%A4%EC%9D%B4%EB%B9%84%EC%9D%B8%ED%9B%84%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC/?#HospitalHiraPriceSection,"[7.0, 7.5)"
내과,정릉제일정형외과의원,서울특별시 성북구 정릉로 322 (정릉동),6.5,['정릉제일정형외과의원 원장'],False,['6.5'],12,https://www.modoodoc.com/hospital/11106/%EC%A0%95%EB%A6%89%EC%A0%9C%EC%9D%BC%EC%A0%95%ED%98%95%EC%99%B8%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC-%EC%A0%95%EB%A6%89%EB%8F%99,"[6.5, 7.0)"
내과,의료법인열린의료재단혜화열린의원,"서울특별시 성북구 동소문로 125 5층 (동선동4가, 골든타워)",8.3,['의료법인열린의료재단혜화열린의원 원장'],False,['8.3'],3,https://www.modoodoc.com/hospital/10510/%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%EC%97%B4%EB%A6%B0%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%ED%98%9C%ED%99%94%EC%97%B4%EB%A6%B0%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[8.0, 8.5)"
내과,박상현소아청소년과의원,서울 성북구 보국문로 33,8.8,['박상현소아청소년과의원 원장'],False,['8.8'],7,https://www.modoodoc.com/hospital/35397/%EB%B0%95%EC%83%81%ED%98%84%EC%86%8C%EC%95%84%EC%B2%AD%EC%86%8C%EB%85%84%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[8.5, 9.0)"
내과,굿모닝플러스외과의원,서울특별시 성북구 종암로 120 (종암동),9.8,['굿모닝플러스외과의원 원장'],False,['9.8'],5,https://www.modoodoc.com/hospital/5065/%EA%B5%BF%EB%AA%A8%EB%8B%9D%ED%94%8C%EB%9F%AC%EC%8A%A4%EC%99%B8%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC-%EC%A2%85%EC%95%94%EB%8F%99,"[9.5, 10.0)"
내과,성북하선의원,서울 성북구 성북로5길 2 2층,7.4,['성북하선의원 원장'],False,['7.4'],3,https://www.modoodoc.com/hospital/8268/%EC%84%B1%EB%B6%81%ED%95%98%EC%84%A0%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%EC%84%B1%EB%B6%81%EB%8F%991%EA%B0%80,"[7.0, 7.5)"
내과,장대환내과의원,서울특별시 성북구 장월로 88-1 (장위동),7.8,['장대환내과의원 원장'],False,['7.8'],6,https://www.modoodoc.com/hospital/10991/%EC%9E%A5%EB%8C%80%ED%99%98%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[7.5, 8.0)"
내과,중앙내과의원,서울 성북구 동소문로 49,8.4,['중앙내과의원 원장'],False,['8.4'],4,https://www.modoodoc.com/hospital/11426/%EC%A4%91%EC%95%99%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC/?#HospitalHiraPriceSection,"[8.0, 8.5)"
내과,연세건강드림내과의원,"서울특별시 성북구 종암로 110, 종암대평빌딩 4층 (종암동)",0.0,['연세건강드림내과의원 원장'],False,['0.0'],0,https://www.modoodoc.com/hospital/80437/%EC%97%B0%EC%84%B8%EA%B1%B4%EA%B0%95%EB%93%9C%EB%A6%BC%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%EC%A2%85%EC%95%94%EB%8F%99/?#HospitalHiraPriceSection,"[0.0, 0.5)"
내과,은성의원,서울 성북구 돌곶이로 45 2층,0.0,['은성의원 원장'],False,['0.0'],0,https://www.modoodoc.com/hospital/70720/%EC%9D%80%EC%84%B1%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%EC%84%9D%EA%B4%80%EB%8F%99,"[0.0, 0.5)"
내과,허내과의원,"서울특별시 성북구 종암로 120 2층 211호 (종암동, 비제이빌딩)",8.8,['허내과의원 원장'],False,['8.8'],6,https://www.modoodoc.com/hospital/12533/%ED%97%88%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC/?#HospitalHiraPriceSection,"[8.5, 9.0)"
내과,지인산부인과의원,서울특별시 성북구 동소문로 106 유타쇼핑몰 6층,7.9,"['김정연', '안정주', '전시은']",False,"['7.5', '9.2', '7.6']",57,https://www.modoodoc.com/hospital/11482/%EC%A7%80%EC%9D%B8%EC%82%B0%EB%B6%80%EC%9D%B8%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%EB%8F%99%EC%84%A0%EB%8F%991%EA%B0%80,"[7.5, 8.0)"
내과,현대내과의원,"서울특별시 성북구 삼양로 66 301,302호 (길음동, 동부크리닉센터)",8.0,['현대내과의원 원장'],False,['8.0'],5,https://www.modoodoc.com/hospital/12563/%ED%98%84%EB%8C%80%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[8.0, 8.5)"
내과,자산의원,서울특별시 성북구 오패산로 27 지상2층 (하월곡동),0.0,['자산의원 원장'],False,['0.0'],0,https://www.modoodoc.com/hospital/10948/%EC%9E%90%EC%82%B0%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[0.0, 0.5)"
내과,듀오피부과의원,서울 성북구 동소문로 106 유타몰 6층,7.5,"['홍남수', '이정기', '김지연']",False,"['7.3', '8.0', '7.0']",85,https://www.modoodoc.com/hospital/6123/%EB%93%80%EC%98%A4%ED%94%BC%EB%B6%80%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[7.5, 8.0)"
내과,리츠서울신경과의원,서울 성북구 보문로 157,9.8,['리츠서울신경과의원 원장'],False,['9.8'],3,https://www.modoodoc.com/hospital/73859/%EB%A6%AC%EC%B8%A0%EC%84%9C%EC%9A%B8%EC%8B%A0%EA%B2%BD%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%EC%82%BC%EC%84%A0%EB%8F%995%EA%B0%80,"[9.5, 10.0)"
내과,서울척병원,서울 성북구 동소문로47길 8,8.6,"['노원', '김동욱', '이덕주']",False,"['8.4', '7.3', '9.4']",95,https://www.modoodoc.com/hospital/4361/%EC%84%9C%EC%9A%B8%EC%B2%99%EB%B3%91%EC%9B%90-%EC%84%9C%EC%9A%B8-%EA%B8%B8%EC%9D%8C%EB%8F%99,"[8.5, 9.0)"
내과,학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원),"서울특별시 성북구 고려대로 73, 고려대병원 (안암동5가)",0.0,['학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원) 원장'],False,['0.0'],0,https://www.modoodoc.com/hospital/81683/%ED%95%99%EA%B5%90%EB%B2%95%EC%9D%B8-%EA%B3%A0%EB%A0%A4%EC%A4%91%EC%95%99%ED%95%99%EC%9B%90-%EA%B3%A0%EB%A0%A4%EB%8C%80%ED%95%99%EA%B5%90%EC%9D%98%EA%B3%BC%EB%8C%80%ED%95%99%EB%B6%80%EC%86%8D%EB%B3%91%EC%9B%90%EC%95%88%EC%95%94%EB%B3%91%EC%9B%90-%EC%84%9C%EC%9A%B8-%EC%95%88%EC%95%94%EB%8F%995%EA%B0%80,"[0.0, 0.5)"
내과,편한내일마취통증의학과의원,서울특별시 성북구 동소문로 97 3층 (동소문동6가),8.7,"['이철중', '김지현']",False,"['8.8', '8.6']",17,https://www.modoodoc.com/hospital/11480/%ED%8E%B8%ED%95%9C%EB%82%B4%EC%9D%BC%EB%A7%88%EC%B7%A8%ED%86%B5%EC%A6%9D%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC-%EB%8F%99%EC%86%8C%EB%AC%B8%EB%8F%996%EA%B0%80,"[8.5, 9.0)"
내과,해인정형외과,서울특별시 성북구 한천로 743 (장위동),7.2,['해인정형외과의원 원장'],False,['7.2'],12,https://www.modoodoc.com/hospital/12491/%ED%95%B4%EC%9D%B8%EC%A0%95%ED%98%95%EC%99%B8%EA%B3%BC-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC-%EC%9E%A5%EC%9C%84%EB%8F%99,"[7.0, 7.5)"
내과,명가정의학과의원,서울특별시 성북구 장월로1길 25 지상1층 (상월곡동),8.9,['명가정의학과의원 원장'],False,['8.9'],4,https://www.modoodoc.com/hospital/6607/%EB%AA%85%EA%B0%80%EC%A0%95%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[8.5, 9.0)"
내과,국민건강내과의원,서울 성북구 종암로 123,8.8,"['채명훈', '오세환']",False,"['8.6', '9.3']",21,https://www.modoodoc.com/hospital/66684/%EA%B5%AD%EB%AF%BC%EA%B1%B4%EA%B0%95%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[8.5, 9.0)"
내과,삼성바른내과의원,서울 성북구 정릉로 364,9.4,['함철배'],False,['9.4'],5,https://www.modoodoc.com/hospital/70718/%EC%82%BC%EC%84%B1%EB%B0%94%EB%A5%B8%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%EB%8F%88%EC%95%94%EB%8F%99/?#HospitalHiraPriceSection,"[9.0, 9.5)"
내과,고운숨결내과의원,서울 성북구 고려대로 13길 8,8.8,['진성림'],False,['8.8'],18,https://www.modoodoc.com/hospital/4914/%EA%B3%A0%EC%9A%B4%EC%88%A8%EA%B2%B0%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[8.5, 9.0)"
내과,이태희가정의학과의원,서울특별시 성북구 장위로 57 (장위동),8.5,['이태희가정의학과의원 원장'],False,['8.5'],7,https://www.modoodoc.com/hospital/10831/%EC%9D%B4%ED%83%9C%ED%9D%AC%EA%B0%80%EC%A0%95%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[8.5, 9.0)"
내과,한솔내과의원,서울특별시 성북구 보국문로18길 1 4층 401호 (정릉동),8.3,['한솔내과의원 원장'],False,['8.3'],14,https://www.modoodoc.com/hospital/12388/%ED%95%9C%EC%86%94%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC/?#HospitalHiraPriceSection,"[8.0, 8.5)"
내과,다솜연세가정의학과의원,"서울특별시 성북구 한천로78길 53 2층 (석관동, 다솜빌딩)",9.0,['다솜연세가정의학과의원 원장'],False,['9.0'],2,https://www.modoodoc.com/hospital/5824/%EB%8B%A4%EC%86%9C%EC%97%B0%EC%84%B8%EA%B0%80%EC%A0%95%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[9.0, 9.5)"
내과,한문수의원,서울특별시 성북구 아리랑로 117-5 2층 (정릉동),7.3,['한문수의원 원장'],False,['7.3'],1,https://www.modoodoc.com/hospital/12382/%ED%95%9C%EB%AC%B8%EC%88%98%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[7.0, 7.5)"
내과,서호종의원,"서울특별시 성북구 화랑로 201 지상1,2층 (장위동)",7.7,['서호종의원 원장'],False,['7.7'],3,https://www.modoodoc.com/hospital/8130/%EC%84%9C%ED%98%B8%EC%A2%85%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[7.5, 8.0)"
내과,더 소중한 여성의원,"서울특별시 성북구 동소문로 10, 카프리빌딩 2층 가호, 나호 (동소문동2가)",0.0,['더 소중한 여성의원 원장'],False,['0.0'],0,https://www.modoodoc.com/hospital/79023/%EB%8D%94-%EC%86%8C%EC%A4%91%ED%95%9C-%EC%97%AC%EC%84%B1%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%EB%8F%99%EC%86%8C%EB%AC%B8%EB%8F%992%EA%B0%80,"[0.0, 0.5)"
내과,아리랑가정의원,"서울특별시 성북구 아리랑로 89 201호,202호 (돈암동, 일신건영상가)",8.6,['아리랑가정의원 원장'],False,['8.6'],30,https://www.modoodoc.com/hospital/8849/%EC%95%84%EB%A6%AC%EB%9E%91%EA%B0%80%EC%A0%95%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC/?#HospitalHiraPriceSection,"[8.5, 9.0)"
